TotalRevenue,CHURN,churn_binary
198.67,No,0
198.83,Yes,1
199.5,No,0
199.6,No,0
201.17,No,0
201.67,No,0
202.17,No,0
202.83,No,0
202.83,No,0
202.83,No,0
203.17,No,0
203.5,No,0
204.67,No,0
204.67,No,0
205.0,No,0
207.33,No,0
207.83,No,0
208.17,No,0
209.17,Yes,1
209.67,No,0
209.83,No,0
211.0,Yes,1
212.0,Yes,1
212.33,No,0
212.67,No,0
213.0,No,0
213.0,No,0
214.67,No,0
215.33,No,0
215.67,Yes,1
215.67,No,0
215.83,No,0
216.33,No,0
217.83,No,0
218.83,No,0
219.17,No,0
219.5,No,0
220.17,No,0
222.33,No,0
224.83,Yes,1
224.83,No,0
224.83,No,0
225.17,No,0
225.5,No,0
227.0,No,0
227.0,No,0
229.5,No,0
232.17,No,0
234.0,No,0
234.67,No,0
235.17,No,0
235.5,No,0
235.5,No,0
235.5,No,0
239.5,No,0
239.83,No,0
240.83,No,0
241.67,No,0
242.0,No,0
242.17,No,0
243.83,No,0
244.5,No,0
245.17,No,0
245.67,No,0
247.0,No,0
247.0,No,0
247.5,No,0
250.5,No,0
250.83,No,0
251.33,No,0
251.67,No,0
252.17,No,0
252.67,No,0
256.5,No,0
257.17,No,0
257.33,No,0
257.83,No,0
258.33,No,0
259.0,No,0
260.0,No,0
262.17,No,0
262.33,No,0
268.33,No,0
269.67,No,0
270.0,No,0
272.5,No,0
272.5,No,0
276.83,No,0
279.83,No,0
280.0,No,0
286.83,No,0
288.83,No,0
292.67,No,0
293.83,No,0
296.67,No,0
297.17,No,0
304.33,Yes,1
307.83,Yes,1
308.0,No,0
308.67,No,0
311.67,No,0
314.83,No,0
316.5,No,0
324.17,No,0
333.0,No,0
338.0,No,0
339.33,No,0
339.67,No,0
339.83,No,0
347.0,No,0
356.2,No,0
356.83,No,0
372.33,No,0
377.17,No,0
391.0,No,0
391.83,No,0
396.17,No,0
419.83,No,0
423.5,No,0
426.0,No,0
426.0,No,0
453.5,No,0
56.5,No,0
56.67,No,0
56.67,No,0
56.67,No,0
56.67,No,0
56.83,No,0
56.83,No,0
56.83,No,0
56.83,No,0
57.0,No,0
57.0,No,0
57.0,No,0
57.0,No,0
57.0,No,0
57.0,No,0
57.0,No,0
57.17,No,0
57.17,No,0
57.17,No,0
57.17,No,0
57.17,No,0
57.17,No,0
57.17,No,0
57.17,No,0
57.17,No,0
57.33,No,0
57.33,No,0
57.33,No,0
57.33,No,0
57.33,No,0
57.4,No,0
57.5,No,0
57.5,No,0
57.5,No,0
57.67,No,0
57.67,No,0
57.67,Yes,1
57.83,No,0
57.83,No,0
57.83,No,0
58.0,No,0
58.0,No,0
58.0,No,0
58.0,No,0
58.17,No,0
58.17,No,0
58.17,No,0
58.33,No,0
58.33,No,0
58.33,No,0
58.33,No,0
58.5,No,0
58.5,No,0
58.5,Yes,1
58.67,No,0
58.67,No,0
58.67,No,0
58.67,No,0
58.67,No,0
58.83,No,0
58.83,No,0
58.83,No,0
58.83,No,0
58.83,No,0
58.83,No,0
59.0,No,0
59.0,No,0
59.0,No,0
59.0,No,0
59.0,No,0
59.0,No,0
59.17,No,0
59.33,No,0
59.33,No,0
59.33,Yes,1
59.33,No,0
59.33,No,0
59.33,No,0
59.33,No,0
59.33,No,0
59.5,No,0
59.5,No,0
59.5,No,0
59.5,No,0
59.5,No,0
59.67,No,0
59.67,No,0
59.67,No,0
59.83,No,0
59.83,No,0
59.83,No,0
59.83,No,0
59.83,No,0
59.83,No,0
60.0,No,0
60.0,No,0
60.0,Yes,1
60.0,No,0
60.17,No,0
60.17,No,0
60.17,No,0
60.17,No,0
60.33,No,0
60.33,No,0
60.67,No,0
60.67,No,0
60.67,No,0
60.83,No,0
60.83,No,0
60.83,No,0
60.83,No,0
60.83,No,0
60.83,No,0
60.83,No,0
61.0,No,0
61.0,No,0
61.0,No,0
61.0,No,0
61.0,No,0
61.0,No,0
61.17,No,0
61.17,No,0
61.33,No,0
61.33,No,0
61.33,No,0
61.33,No,0
61.33,No,0
61.5,No,0
61.5,No,0
61.5,No,0
61.5,No,0
61.67,No,0
61.67,No,0
61.67,No,0
61.67,No,0
61.83,No,0
61.83,No,0
61.83,No,0
61.83,No,0
62.0,No,0
62.0,No,0
62.0,No,0
62.0,No,0
62.17,No,0
62.17,No,0
62.17,No,0
62.17,No,0
62.33,No,0
62.33,No,0
62.33,No,0
62.33,No,0
62.5,No,0
62.5,No,0
62.5,No,0
62.5,No,0
62.5,No,0
62.5,No,0
62.5,No,0
62.67,No,0
62.67,No,0
62.67,No,0
62.67,No,0
62.67,No,0
62.67,No,0
62.83,No,0
62.83,No,0
62.83,No,0
62.83,No,0
62.83,No,0
62.83,No,0
62.83,Yes,1
62.83,No,0
63.0,No,0
63.0,No,0
63.0,No,0
63.0,No,0
63.0,No,0
63.0,No,0
63.0,No,0
63.17,No,0
63.17,No,0
63.17,Yes,1
63.17,Yes,1
63.17,No,0
63.5,No,0
63.5,No,0
63.5,No,0
63.5,Yes,1
63.5,No,0
63.67,No,0
63.67,No,0
63.83,No,0
63.83,No,0
63.83,No,0
85.0,No,0
92.17,No,0
387.17,No,0
476.0,No,0
358.33,No,0
449.0,No,0
412.33,Yes,1
432.17,No,0
378.0,No,0
456.67,No,0
378.83,No,0
91.83,No,0
358.17,No,0
162.33,No,0
475.5,No,0
274.0,No,0
321.17,No,0
498.0,No,0
122.0,No,0
50.33,No,0
40.5,No,0
267.0,No,0
230.0,No,0
405.83,No,0
353.5,No,0
345.0,No,0
498.83,No,0
379.0,No,0
413.0,No,0
473.5,No,0
229.17,No,0
147.83,No,0
310.17,No,0
449.0,No,0
87.5,No,0
333.33,No,0
256.67,No,0
77.0,No,0
243.33,No,0
251.17,No,0
113.83,No,0
226.67,No,0
328.0,No,0
254.67,No,0
460.0,No,0
47.67,No,0
329.17,No,0
274.33,No,0
302.83,No,0
394.5,Yes,1
44.83,No,0
210.5,No,0
442.17,No,0
368.67,No,0
430.33,No,0
60.67,No,0
243.5,No,0
182.17,No,0
382.83,No,0
222.0,No,0
149.0,No,0
362.67,No,0
254.0,No,0
378.67,No,0
291.67,Yes,1
287.0,No,0
142.34,No,0
174.5,No,0
182.17,No,0
249.67,No,0
302.17,No,0
349.67,No,0
40.17,No,0
324.33,No,0
491.67,No,0
169.33,No,0
90.67,No,0
290.5,No,0
450.0,No,0
463.67,No,0
289.33,No,0
321.33,Yes,1
494.33,No,0
285.0,No,0
394.67,No,0
219.33,No,0
310.17,No,0
138.83,No,0
449.0,No,0
466.33,Yes,1
61.0,No,0
371.5,No,0
490.83,Yes,1
436.0,No,0
363.0,No,0
390.17,No,0
295.83,No,0
349.5,Yes,1
178.0,No,0
307.67,No,0
299.0,No,0
183.5,Yes,1
84.16,No,0
113.83,No,0
248.0,No,0
79.66,No,0
395.83,No,0
396.17,No,0
78.0,No,0
75.67,No,0
234.67,No,0
232.83,No,0
280.33,No,0
269.67,No,0
455.67,No,0
392.67,No,0
350.0,No,0
250.5,No,0
326.0,Yes,1
244.17,No,0
468.0,No,0
455.83,No,0
428.17,No,0
73.0,No,0
487.33,No,0
170.0,No,0
266.0,No,0
427.67,No,0
320.83,No,0
298.67,No,0
268.83,No,0
242.5,No,0
64.17,No,0
397.0,No,0
382.83,No,0
63.67,No,0
308.83,No,0
250.5,No,0
469.17,No,0
499.17,No,0
303.83,No,0
189.33,Yes,1
422.17,No,0
301.83,No,0
367.67,No,0
375.33,No,0
497.33,No,0
166.33,No,0
309.17,No,0
470.67,No,0
396.67,No,0
445.67,No,0
422.0,No,0
42.33,No,0
498.67,No,0
420.0,No,0
396.5,No,0
302.5,No,0
345.67,No,0
453.83,No,0
344.83,No,0
427.33,No,0
255.5,No,0
158.67,Yes,1
318.83,No,0
241.5,No,0
94.83,No,0
68.34,No,0
343.67,No,0
465.34,No,0
78.0,No,0
222.0,No,0
215.83,No,0
70.17,No,0
199.5,No,0
91.17,No,0
255.83,No,0
41.17,No,0
76.67,No,0
49.0,No,0
50.0,No,0
43.83,No,0
81.5,No,0
59.0,No,0
42.0,No,0
381.84,No,0
307.83,No,0
47.83,No,0
43.0,No,0
51.83,Yes,1
124.33,No,0
49.0,No,0
63.17,No,0
480.5,No,0
459.33,No,0
210.67,No,0
56.5,No,0
399.83,No,0
153.33,No,0
361.83,No,0
92.16,No,0
338.83,No,0
331.0,No,0
424.33,No,0
490.0,No,0
379.0,No,0
162.17,No,0
488.17,Yes,1
482.67,Yes,1
269.0,No,0
488.33,No,0
444.17,No,0
190.0,No,0
254.5,No,0
485.33,No,0
321.5,No,0
197.5,No,0
325.83,No,0
377.0,No,0
477.83,No,0
421.17,Yes,1
421.67,No,0
162.33,No,0
403.5,No,0
256.67,No,0
359.67,No,0
277.33,No,0
230.83,No,0
470.17,Yes,1
217.33,No,0
348.33,No,0
221.83,No,0
4.67,No,0
104.0,No,0
259.33,No,0
124.33,No,0
478.17,No,0
413.5,Yes,1
285.67,No,0
142.5,No,0
274.67,No,0
116.5,No,0
202.0,No,0
279.33,No,0
65.2,No,0
198.67,No,0
321.0,No,0
194.67,No,0
42.33,No,0
232.33,No,0
419.67,No,0
424.67,No,0
466.83,No,0
48.83,No,0
94.5,No,0
312.17,No,0
412.33,No,0
408.33,No,0
285.33,No,0
48.0,No,0
353.17,No,0
85.0,No,0
345.0,No,0
136.67,No,0
51.67,No,0
71.83,No,0
43.83,No,0
70.67,No,0
446.0,No,0
366.33,No,0
264.0,Yes,1
54.0,No,0
59.0,No,0
70.0,No,0
305.67,No,0
352.17,No,0
186.17,No,0
158.67,No,0
207.0,No,0
360.83,No,0
181.67,No,0
441.83,Yes,1
130.67,No,0
123.17,No,0
56.0,No,0
95.0,No,0
94.0,No,0
70.0,No,0
144.5,No,0
248.83,No,0
96.0,No,0
494.17,No,0
383.67,Yes,1
70.0,No,0
77.0,No,0
348.17,No,0
444.5,No,0
144.83,No,0
417.83,No,0
261.0,No,0
74.0,No,0
225.5,No,0
64.17,No,0
416.33,No,0
85.0,No,0
108.33,No,0
464.5,No,0
50.5,No,0
383.67,No,0
109.67,No,0
372.5,No,0
53.67,No,0
157.33,No,0
69.83,No,0
219.67,No,0
295.33,No,0
380.17,No,0
120.33,No,0
56.5,No,0
196.0,No,0
366.33,No,0
462.17,No,0
176.33,Yes,1
493.0,No,0
440.0,No,0
414.0,No,0
290.0,No,0
41.5,No,0
449.83,No,0
324.0,No,0
411.5,No,0
496.5,Yes,1
188.17,No,0
439.83,No,0
173.33,No,0
163.5,No,0
314.0,No,0
40.0,No,0
257.83,No,0
456.33,No,0
72.0,No,0
465.5,No,0
165.0,No,0
380.5,No,0
203.17,Yes,1
376.67,Yes,1
281.5,No,0
91.0,No,0
312.0,No,0
304.67,No,0
194.17,No,0
402.67,No,0
327.83,No,0
71.67,No,0
435.84,No,0
406.33,No,0
486.5,Yes,1
372.83,No,0
312.0,No,0
490.17,No,0
499.83,No,0
478.0,No,0
356.67,No,0
406.67,No,0
395.67,Yes,1
272.5,No,0
96.83,No,0
92.6,No,0
120.83,No,0
330.67,No,0
414.33,No,0
390.83,No,0
347.33,No,0
130.67,No,0
405.67,Yes,1
128.66,No,0
106.5,No,0
62.0,No,0
183.0,No,0
144.0,No,0
342.17,No,0
231.33,No,0
273.67,No,0
334.5,No,0
320.17,No,0
54.33,No,0
196.5,No,0
214.83,No,0
410.67,No,0
188.0,Yes,1
59.17,No,0
492.17,No,0
380.5,No,0
311.5,No,0
268.8,Yes,1
61.83,No,0
435.83,No,0
176.5,No,0
340.67,No,0
374.5,No,0
298.33,No,0
400.67,No,0
235.34,No,0
441.83,No,0
448.33,No,0
159.0,No,0
380.83,No,0
43.5,No,0
339.33,No,0
449.33,No,0
498.83,No,0
309.67,No,0
129.33,No,0
315.83,No,0
478.67,No,0
384.67,No,0
178.17,No,0
113.33,No,0
409.67,No,0
368.33,No,0
94.6,No,0
248.33,No,0
453.17,No,0
227.8,No,0
283.33,No,0
399.5,No,0
368.5,No,0
47.33,No,0
418.17,No,0
481.5,No,0
364.33,Yes,1
40.5,No,0
438.83,No,0
257.67,No,0
328.67,No,0
264.67,No,0
166.17,No,0
265.33,No,0
78.83,No,0
389.83,No,0
307.0,Yes,1
130.67,No,0
461.5,No,0
398.0,No,0
114.0,No,0
472.83,No,0
375.33,Yes,1
98.83,No,0
92.33,No,0
365.17,No,0
472.0,No,0
319.33,No,0
403.67,No,0
451.83,No,0
444.0,No,0
104.83,No,0
289.17,Yes,1
410.17,No,0
180.0,No,0
81.33,No,0
54.17,No,0
366.17,No,0
468.83,No,0
195.5,No,0
172.33,No,0
50.5,No,0
87.0,No,0
443.5,No,0
41.83,No,0
47.83,No,0
69.17,No,0
49.0,No,0
383.17,No,0
208.17,No,0
99.0,No,0
51.5,No,0
87.83,No,0
193.0,No,0
101.5,No,0
140.67,No,0
102.83,No,0
250.83,No,0
41.83,No,0
45.0,No,0
51.33,No,0
154.0,No,0
49.83,No,0
463.0,Yes,1
413.5,Yes,1
91.0,No,0
439.0,Yes,1
419.83,Yes,1
463.83,Yes,1
443.33,No,0
427.17,No,0
454.83,No,0
317.33,No,0
372.33,No,0
404.0,No,0
369.33,No,0
321.0,No,0
385.33,No,0
370.0,No,0
343.33,No,0
443.17,No,0
294.5,No,0
458.33,No,0
483.0,No,0
144.17,No,0
235.0,No,0
212.83,Yes,1
262.83,No,0
58.17,No,0
462.83,No,0
240.5,No,0
241.5,No,0
287.8,No,0
164.5,No,0
229.5,Yes,1
409.67,No,0
469.67,No,0
347.17,No,0
249.0,No,0
271.0,No,0
324.83,No,0
255.5,Yes,1
356.83,No,0
96.4,No,0
200.33,No,0
173.67,Yes,1
239.0,No,0
198.5,No,0
389.83,No,0
361.25,No,0
51.0,No,0
414.17,No,0
269.17,No,0
298.0,No,0
201.0,No,0
190.5,No,0
321.0,No,0
122.67,No,0
266.33,No,0
238.0,No,0
364.83,No,0
197.17,No,0
405.33,No,0
110.5,No,0
208.5,No,0
58.0,No,0
90.5,No,0
101.5,No,0
406.5,No,0
108.33,No,0
269.83,No,0
300.67,No,0
210.83,No,0
440.17,No,0
463.33,No,0
122.5,No,0
384.6,Yes,1
274.0,No,0
186.0,No,0
186.83,No,0
241.0,No,0
217.5,No,0
172.5,No,0
182.67,No,0
376.33,No,0
365.33,No,0
398.5,No,0
80.83,No,0
42.0,No,0
140.5,No,0
191.34,No,0
48.66,Yes,1
448.4,No,0
46.0,No,0
228.17,No,0
375.67,No,0
216.83,No,0
209.0,No,0
437.4,No,0
40.0,No,0
40.0,No,0
40.0,No,0
40.0,No,0
40.0,No,0
40.0,No,0
40.0,No,0
40.0,No,0
40.0,No,0
40.0,No,0
40.0,No,0
40.0,No,0
40.0,No,0
40.0,No,0
40.17,Yes,1
40.17,No,0
40.17,No,0
40.17,No,0
40.17,No,0
40.17,No,0
40.17,No,0
40.17,No,0
40.17,No,0
40.17,No,0
40.2,No,0
40.33,No,0
40.33,No,0
40.33,No,0
40.33,No,0
40.33,No,0
40.33,No,0
40.33,No,0
40.33,No,0
40.33,No,0
40.5,No,0
40.5,Yes,1
40.67,No,0
40.67,No,0
40.67,No,0
40.67,No,0
40.67,No,0
40.67,No,0
40.67,No,0
40.67,No,0
40.67,No,0
40.67,No,0
40.67,No,0
40.67,No,0
40.67,No,0
40.67,No,0
40.67,No,0
40.75,No,0
40.83,No,0
40.83,No,0
40.83,No,0
40.83,No,0
40.83,Yes,1
40.83,No,0
40.83,No,0
40.83,No,0
40.83,No,0
40.83,No,0
40.83,No,0
41.0,No,0
41.0,No,0
41.0,No,0
41.0,No,0
41.0,No,0
41.0,No,0
41.0,Yes,1
41.0,No,0
41.0,No,0
41.0,Yes,1
41.17,No,0
41.17,No,0
41.17,No,0
41.17,No,0
41.17,No,0
41.17,No,0
41.17,No,0
41.17,No,0
41.33,No,0
41.33,No,0
41.33,No,0
41.33,No,0
41.33,No,0
41.33,No,0
41.33,No,0
41.5,No,0
41.5,No,0
41.5,No,0
41.5,No,0
41.5,No,0
41.5,No,0
41.5,No,0
41.5,No,0
41.5,No,0
41.5,No,0
41.67,No,0
41.67,No,0
41.83,No,0
41.83,No,0
41.83,No,0
41.83,No,0
41.83,No,0
41.83,No,0
41.83,No,0
41.83,No,0
42.0,No,0
42.0,No,0
42.0,No,0
42.0,No,0
42.0,No,0
42.17,No,0
42.17,No,0
42.17,No,0
42.17,No,0
42.17,No,0
42.17,Yes,1
42.33,No,0
42.33,No,0
42.33,No,0
42.33,No,0
42.33,No,0
42.33,No,0
42.33,No,0
42.5,No,0
42.5,No,0
42.5,No,0
42.5,No,0
42.5,No,0
42.5,No,0
42.5,No,0
42.67,No,0
42.67,No,0
42.67,No,0
42.67,No,0
42.67,No,0
42.67,No,0
42.67,Yes,1
42.67,No,0
42.83,No,0
42.83,No,0
42.83,No,0
43.0,No,0
43.0,No,0
43.0,No,0
43.0,No,0
43.0,No,0
43.0,No,0
43.17,No,0
43.17,No,0
43.17,No,0
43.17,No,0
43.17,No,0
43.17,No,0
43.17,No,0
43.33,No,0
43.33,No,0
43.33,No,0
43.33,No,0
43.33,No,0
43.33,No,0
43.33,No,0
43.33,No,0
43.33,No,0
43.33,No,0
43.33,No,0
43.5,No,0
43.5,No,0
43.5,No,0
43.5,No,0
43.5,No,0
43.5,No,0
43.5,No,0
43.5,No,0
43.5,No,0
43.5,No,0
43.5,No,0
43.67,No,0
43.67,No,0
43.67,No,0
43.67,No,0
43.67,No,0
43.67,No,0
43.83,No,0
43.83,No,0
43.83,No,0
43.83,No,0
43.83,No,0
44.0,No,0
44.0,No,0
44.0,No,0
44.0,No,0
44.0,No,0
44.0,No,0
44.0,No,0
44.0,No,0
44.0,No,0
44.0,No,0
44.17,No,0
44.17,No,0
44.17,No,0
44.17,No,0
44.17,No,0
44.17,Yes,1
44.17,No,0
44.33,No,0
44.33,No,0
44.33,No,0
44.33,No,0
44.33,No,0
44.33,No,0
44.5,No,0
44.5,No,0
44.5,No,0
44.5,No,0
44.5,No,0
44.67,No,0
44.67,No,0
44.67,No,0
44.67,Yes,1
44.67,No,0
44.67,No,0
44.67,No,0
44.83,No,0
44.83,No,0
44.83,No,0
44.83,No,0
44.83,No,0
44.83,No,0
45.0,No,0
45.0,No,0
45.0,No,0
45.0,No,0
45.0,No,0
45.17,No,0
45.17,No,0
45.17,No,0
45.17,No,0
45.17,No,0
45.17,No,0
45.17,No,0
45.33,No,0
45.33,No,0
45.33,No,0
45.33,No,0
45.33,No,0
45.5,No,0
45.5,No,0
45.5,No,0
45.5,No,0
45.67,No,0
45.67,No,0
45.67,No,0
45.67,No,0
45.67,No,0
45.67,No,0
45.67,No,0
45.83,No,0
45.83,No,0
45.83,No,0
45.83,No,0
45.83,No,0
45.83,No,0
45.83,No,0
45.83,No,0
45.83,No,0
45.83,No,0
45.83,No,0
46.0,No,0
46.0,No,0
46.0,Yes,1
46.0,No,0
46.0,No,0
46.0,No,0
46.17,Yes,1
46.17,No,0
46.17,No,0
46.17,No,0
46.17,No,0
46.17,No,0
46.33,No,0
46.33,No,0
46.33,No,0
46.33,No,0
46.33,No,0
46.33,No,0
46.33,No,0
46.33,No,0
46.5,No,0
46.5,No,0
46.5,No,0
46.5,No,0
46.5,No,0
46.5,No,0
46.5,No,0
46.5,No,0
46.67,No,0
46.67,No,0
46.67,No,0
46.67,No,0
46.67,No,0
46.83,No,0
46.83,No,0
46.83,No,0
46.83,Yes,1
46.83,Yes,1
46.83,No,0
47.0,No,0
47.0,No,0
47.0,No,0
47.0,No,0
47.17,No,0
47.17,No,0
47.17,Yes,1
47.17,No,0
47.17,No,0
47.17,No,0
47.17,No,0
47.17,No,0
47.17,No,0
47.17,No,0
47.33,Yes,1
47.33,No,0
47.33,No,0
47.33,No,0
47.33,No,0
47.33,No,0
47.33,Yes,1
47.33,No,0
47.5,No,0
47.67,No,0
47.67,No,0
47.67,No,0
47.67,Yes,1
47.67,No,0
47.67,No,0
47.67,No,0
47.83,No,0
47.83,No,0
47.83,No,0
47.83,No,0
47.83,No,0
47.83,No,0
48.0,No,0
48.0,No,0
48.17,No,0
48.17,No,0
48.17,No,0
48.17,No,0
48.17,No,0
48.33,No,0
48.33,No,0
48.33,No,0
48.33,No,0
48.33,No,0
48.33,No,0
48.33,No,0
48.33,No,0
48.5,No,0
48.5,No,0
48.5,No,0
48.5,No,0
48.5,No,0
48.5,No,0
48.5,No,0
48.67,No,0
48.67,No,0
48.67,No,0
48.67,No,0
48.67,No,0
48.67,No,0
48.67,No,0
48.83,No,0
48.83,No,0
48.83,No,0
48.83,No,0
48.83,No,0
48.83,No,0
48.83,No,0
48.83,No,0
49.0,No,0
49.0,No,0
49.0,No,0
49.0,No,0
49.0,No,0
49.0,No,0
49.0,No,0
49.0,No,0
49.17,No,0
49.17,Yes,1
49.17,No,0
49.17,No,0
49.17,No,0
49.17,No,0
49.33,Yes,1
49.33,No,0
49.33,No,0
49.33,No,0
49.33,No,0
49.33,No,0
49.33,No,0
49.33,No,0
49.33,No,0
49.33,No,0
49.33,No,0
49.33,No,0
49.33,No,0
49.5,No,0
49.5,No,0
49.5,No,0
49.66,No,0
49.67,No,0
49.67,No,0
49.67,No,0
49.83,No,0
49.83,No,0
49.83,No,0
49.83,No,0
49.83,No,0
49.83,No,0
50.0,No,0
50.0,No,0
50.0,No,0
50.0,No,0
50.0,No,0
50.17,No,0
50.17,No,0
50.17,No,0
50.33,No,0
50.33,No,0
50.33,No,0
50.33,No,0
50.33,No,0
50.33,No,0
50.33,No,0
50.5,No,0
50.5,No,0
50.5,No,0
50.5,No,0
50.67,No,0
50.67,No,0
50.67,No,0
50.67,No,0
50.67,No,0
50.67,No,0
50.67,Yes,1
50.83,Yes,1
50.83,No,0
50.83,Yes,1
50.83,No,0
50.83,No,0
51.0,No,0
51.0,No,0
51.0,No,0
51.0,No,0
51.0,Yes,1
51.0,No,0
51.0,No,0
51.0,No,0
51.0,No,0
51.0,No,0
51.0,No,0
51.17,No,0
51.17,No,0
51.17,No,0
51.17,Yes,1
51.17,No,0
51.17,No,0
51.17,No,0
51.17,No,0
51.17,No,0
51.33,No,0
51.33,No,0
51.33,Yes,1
51.33,No,0
51.33,No,0
51.33,No,0
51.33,No,0
51.33,No,0
51.33,No,0
51.33,No,0
51.33,Yes,1
51.5,No,0
51.5,No,0
51.5,No,0
51.5,No,0
51.5,No,0
51.5,No,0
51.67,No,0
51.67,No,0
51.67,No,0
51.67,No,0
51.67,No,0
51.83,No,0
51.83,No,0
51.83,Yes,1
51.83,No,0
51.83,No,0
52.0,No,0
52.0,No,0
52.0,No,0
52.0,No,0
52.0,No,0
52.0,No,0
52.0,No,0
52.17,No,0
52.17,Yes,1
52.17,No,0
52.17,No,0
52.33,No,0
52.33,No,0
52.33,No,0
52.33,No,0
52.33,No,0
52.33,No,0
52.33,No,0
52.33,No,0
52.33,No,0
52.33,No,0
52.33,No,0
52.33,No,0
52.33,No,0
52.5,No,0
52.67,No,0
52.67,No,0
52.67,No,0
52.67,No,0
52.67,No,0
52.67,No,0
52.67,No,0
52.67,No,0
52.83,No,0
52.83,No,0
52.83,No,0
52.83,No,0
53.0,No,0
53.0,No,0
53.0,No,0
53.0,No,0
53.0,No,0
53.0,No,0
53.0,No,0
53.0,No,0
53.17,No,0
53.17,No,0
53.17,No,0
53.17,No,0
53.17,No,0
53.17,No,0
53.33,No,0
53.33,No,0
53.33,No,0
53.33,No,0
53.33,No,0
53.33,No,0
53.33,No,0
53.33,No,0
53.33,No,0
53.5,No,0
53.5,No,0
53.5,No,0
53.5,No,0
53.5,No,0
53.5,No,0
53.5,No,0
53.5,No,0
53.5,No,0
53.5,No,0
53.67,No,0
53.83,No,0
53.83,No,0
53.83,No,0
53.83,No,0
53.83,No,0
54.0,No,0
54.0,No,0
54.0,No,0
54.0,No,0
54.0,No,0
54.0,No,0
54.0,No,0
54.0,No,0
54.0,No,0
54.17,No,0
54.17,No,0
54.17,No,0
54.17,No,0
54.17,No,0
54.17,No,0
54.17,No,0
54.17,No,0
54.33,No,0
54.33,No,0
54.33,No,0
54.33,No,0
54.5,No,0
54.5,No,0
54.5,No,0
54.5,No,0
54.5,No,0
54.5,No,0
54.5,No,0
54.5,No,0
54.67,No,0
54.67,No,0
54.67,No,0
54.67,No,0
54.67,Yes,1
54.67,No,0
54.67,No,0
54.67,No,0
54.83,No,0
54.83,No,0
55.0,No,0
55.0,No,0
55.0,No,0
55.0,No,0
55.0,No,0
55.0,No,0
55.17,No,0
55.17,No,0
55.17,No,0
55.17,No,0
55.17,No,0
55.17,No,0
55.33,No,0
55.33,No,0
55.33,No,0
55.33,No,0
55.33,No,0
55.33,Yes,1
55.5,No,0
55.5,No,0
55.5,No,0
55.5,No,0
55.67,No,0
55.67,No,0
55.67,No,0
55.67,No,0
55.67,No,0
55.67,No,0
55.67,No,0
55.67,No,0
55.67,No,0
55.67,No,0
55.83,No,0
55.83,No,0
55.83,Yes,1
55.83,No,0
55.83,No,0
55.83,Yes,1
55.83,Yes,1
55.83,No,0
56.0,No,0
56.0,No,0
56.0,No,0
56.0,No,0
56.0,No,0
56.0,No,0
56.0,No,0
56.0,No,0
56.0,No,0
56.0,No,0
56.0,No,0
56.0,No,0
56.17,No,0
56.17,No,0
56.17,No,0
56.17,No,0
56.33,No,0
56.33,No,0
56.33,No,0
56.33,No,0
56.33,No,0
56.33,No,0
56.5,No,0
56.5,No,0
56.5,No,0
56.5,Yes,1
56.5,No,0
